"","Subject","Group","Fluency_Item","Switch_Value","Switch_Method","domain","dimension","structure","alpha","method","param1","param2","param3","full_method","Cluster_Number","Switch","Switch_Number","row_id","fluency_score","semantic","phonological","frequency"
"1707","CDM-759","NH","cake",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Within Cluster Transition",NA,12,31,0.660911398678695,0.1667,4.53
"1708","CDM-759","NH","rolls",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Within Cluster Transition",NA,13,31,0.50233714740165,0.1667,4.23
"1709","CDM-759","NH","cranberries",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Within Cluster Transition",NA,14,31,0.596986634051175,0.2222,2.79
"1710","CDM-759","NH","raspberries",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",4,"Within Cluster Transition",NA,15,31,0.920271641269319,0.7778,2.98
"1711","CDM-759","NH","watermelon",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",5,"Switch Trial",4,16,31,0.514705653953688,0.1111,3.35
"1712","CDM-759","NH","strawberries",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",6,"Switch Trial",5,17,31,0.559424286169505,0.1111,3.54
"1713","CDM-759","NH","peaches",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",6,"Within Cluster Transition",NA,18,31,0.803489974659588,0.1111,3.5
"1714","CDM-759","NH","water",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",7,"Switch Trial",6,19,31,0.506864365296993,1e-04,5.52
"1715","CDM-759","NH","juice",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",8,"Switch Trial",7,20,31,0.637213790376454,1e-04,4.36
"1716","CDM-759","NH","wine",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",8,"Within Cluster Transition",NA,21,31,0.610080120280881,0.125,4.74
"1717","CDM-759","NH","chips",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",9,"Switch Trial",8,22,31,0.38170625039921,0.0714,4.21
"1718","CDM-759","NH","macaroni",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",9,"Within Cluster Transition",NA,23,31,0.471252810044459,0.1429,3.11
"1719","CDM-759","NH","salad",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",9,"Within Cluster Transition",NA,24,31,0.741110219755805,0.2308,4.15
"1720","CDM-759","NH","pie",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",9,"Within Cluster Transition",NA,25,31,0.747840346952206,0.1538,4.19
"1721","CDM-759","NH","dumpling",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",10,"Switch Trial",9,26,31,0.76720401011139,1e-04,2.67
"1722","CDM-759","NH","cake",0,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",10,"Within Cluster Transition",NA,27,31,0.763751493879793,0.1667,4.53
"1723","CDM-759","NH","salad",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",11,"Switch Trial",10,28,31,0.771349127087983,1e-04,4.15
"1724","CDM-759","NH","noodles",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",12,"Switch Trial",11,29,31,0.780351075371668,1e-04,3.7
"1725","CDM-759","NH","dessert",1,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8","foods","50","blended","0.6","multimodaldelta","alpha=0.3","rise=0.5","fall=0.8","multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",13,"Switch Trial",12,30,31,0.718468165088927,0.0833,3.83
"1726","CBF-691","NH","chicken",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",1,"Within Cluster Transition",NA,1,29,0.659423602501313,0.2857,4.63
"1727","CBF-691","NH","milk",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",1,"Within Cluster Transition",NA,2,29,0.689595897407339,0.1429,4.66
"1728","CBF-691","NH","lemon",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",1,"Within Cluster Transition",NA,3,29,0.736728792209342,0.1429,4.1
"1729","CBF-691","NH","orange",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",1,"Within Cluster Transition",NA,4,29,0.591464185207074,0.2,4.62
"1730","CBF-691","NH","cheese",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",1,"Within Cluster Transition",NA,5,29,0.542852220943437,1e-04,4.57
"1731","CBF-691","NH","sprite",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",2,"Switch Trial",1,6,29,0.370273360786464,1e-04,3.19
"1732","CBF-691","NH","coke",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",3,"Switch Trial",2,7,29,0.13505300270205,1e-04,4.08
"1733","CBF-691","NH","macaroni",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",3,"Within Cluster Transition",NA,8,29,0.614584587021597,0.25,3.11
"1734","CBF-691","NH","celery",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",3,"Within Cluster Transition",NA,9,29,0.80598501215174,0.2857,3.32
"1735","CBF-691","NH","carrots",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",3,"Within Cluster Transition",NA,10,29,0.912998195155721,1e-04,3.63
"1736","CBF-691","NH","tomatoes",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",3,"Within Cluster Transition",NA,11,29,0.933078494541902,0.1429,3.9
"1737","CBF-691","NH","bread",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",4,"Switch Trial",3,12,29,0.703354933580518,1e-04,4.5
"1738","CBF-691","NH","peppers",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",5,"Switch Trial",4,13,29,0.702282612892141,1e-04,3.66
"1739","CBF-691","NH","onions",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",5,"Within Cluster Transition",NA,14,29,0.90299583314118,0.1667,3.78
"1740","CBF-691","NH","bacon",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",5,"Within Cluster Transition",NA,15,29,0.697957781142419,0.3333,4.15
"1741","CBF-691","NH","eggs",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",6,"Switch Trial",5,16,29,0.573354501611831,1e-04,4.5
"1742","CBF-691","NH","icing",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",6,"Within Cluster Transition",NA,17,29,0.763571044778883,1e-04,3.49
"1743","CBF-691","NH","cake",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",6,"Within Cluster Transition",NA,18,29,0.787173446973454,1e-04,4.53
"1744","CBF-691","NH","pie",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",6,"Within Cluster Transition",NA,19,29,0.82128133567092,0.1111,4.19
"1745","CBF-691","NH","cherries",1,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Switch Trial",6,20,29,0.622314667309894,1e-04,3.27
"1746","CBF-691","NH","grapes",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,21,29,0.756721558010205,1e-04,3.73
"1747","CBF-691","NH","bananas",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,22,29,0.707673686249341,1e-04,3.7
"1748","CBF-691","NH","pepper",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,23,29,0.626644504492516,1e-04,4.14
"1749","CBF-691","NH","soda",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,24,29,0.701056243243287,0.6,4.04
"1750","CBF-691","NH","juice",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,25,29,0.656724911211299,0.1429,4.36
"1751","CBF-691","NH","soda",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,26,29,0.656724911211299,0.1429,4.04
"1752","CBF-691","NH","juice",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,27,29,0.656724911211299,0.1429,4.36
"1753","CBF-691","NH","soda",0,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0","foods","50","blended","0.7","multimodaldelta","alpha=0.8","rise=0.2","fall=1.0","multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",7,"Within Cluster Transition",NA,28,29,0.656724911211299,0.1429,4.04
"1754","CBJ-697","NH","banana",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",1,"Within Cluster Transition",NA,1,20,0.72793274817557,0.1667,4
"1755","CBJ-697","NH","orange",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",1,"Within Cluster Transition",NA,2,20,0.618382408164471,0.1667,4.62
"1756","CBJ-697","NH","chicken",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",2,"Switch Trial",1,3,20,0.47745932608912,1e-04,4.63
"1757","CBJ-697","NH","milk",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",2,"Within Cluster Transition",NA,4,20,0.682396934607176,0.1429,4.66
"1758","CBJ-697","NH","soda",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",3,"Switch Trial",2,5,20,0.716519056977248,1e-04,4.04
"1759","CBJ-697","NH","lemonade",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",3,"Within Cluster Transition",NA,6,20,0.759679630628785,0.1429,3.44
"1760","CBJ-697","NH","meat",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",3,"Within Cluster Transition",NA,7,20,0.72747130237792,0.125,4.63
"1761","CBJ-697","NH","eggs",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",4,"Switch Trial",3,8,20,0.718849614419084,1e-04,4.5
"1762","CBJ-697","NH","sausage",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",4,"Within Cluster Transition",NA,9,20,0.68588645746352,0.2857,3.8
"1763","CBJ-697","NH","salad",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",5,"Switch Trial",4,10,20,0.747564424132299,1e-04,4.15
"1764","CBJ-697","NH","milk",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",6,"Switch Trial",5,11,20,0.713139975181247,1e-04,4.66
"1765","CBJ-697","NH","bread",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",6,"Within Cluster Transition",NA,12,20,0.723171184727029,0.1111,4.5
"1766","CBJ-697","NH","candy",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",7,"Switch Trial",6,13,20,0.609466771663689,1e-04,4.29
"1767","CBJ-697","NH","ham",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",7,"Within Cluster Transition",NA,14,20,0.704415948394845,0.2,4.12
"1768","CBJ-697","NH","fish",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",8,"Switch Trial",7,15,20,0.532853562353866,1e-04,4.9
"1769","CBJ-697","NH","burger",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",9,"Switch Trial",8,16,20,0.201911644621672,1e-04,4.07
"1770","CBJ-697","NH","tea",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",10,"Switch Trial",9,17,20,0.268220132224421,1e-04,4.73
"1771","CBJ-697","NH","juice",1,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",11,"Switch Trial",10,18,20,0.535210154281138,1e-04,4.36
"1772","CBJ-697","NH","noodles",0,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0","foods","50","blended","0.8","multimodaldelta","alpha=0.1","rise=0.8","fall=1.0","multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",11,"Within Cluster Transition",NA,19,20,0.777740636911813,0.125,3.7
"1773","CDR-764","NH","sauce",0,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",1,"Within Cluster Transition",NA,1,29,0.791349392105227,0.25,4.3
"1774","CDR-764","NH","berries",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",2,"Switch Trial",1,2,29,0.605979471875899,1e-04,3.57
"1775","CDR-764","NH","coke",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",3,"Switch Trial",2,3,29,0.281229999440337,1e-04,4.08
"1776","CDR-764","NH","fat",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",4,"Switch Trial",3,4,29,0.341431575867356,1e-04,4.85
"1777","CDR-764","NH","juice",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",5,"Switch Trial",4,5,29,0.498333743669751,1e-04,4.36
"1778","CDR-764","NH","dessert",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",6,"Switch Trial",5,6,29,0.632885199264882,1e-04,3.83
"1779","CDR-764","NH","beverage",0,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",6,"Within Cluster Transition",NA,7,29,0.830555573382415,1e-04,3.69
"1780","CDR-764","NH","chicken",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",7,"Switch Trial",6,8,29,0.583090130832641,1e-04,4.63
"1781","CDR-764","NH","ketchup",0,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",7,"Within Cluster Transition",NA,9,29,0.75615182036861,1e-04,3.46
"1782","CDR-764","NH","steak",0,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",7,"Within Cluster Transition",NA,10,29,0.888008386814412,1e-04,3.97
"1783","CDR-764","NH","shrimp",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",8,"Switch Trial",7,11,29,0.764127850835051,1e-04,3.79
"1784","CDR-764","NH","ribs",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",9,"Switch Trial",8,12,29,0.546749540861509,0.4,3.8
"1785","CDR-764","NH","cookies",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",10,"Switch Trial",9,13,29,0.312963048352136,0.2,4.12
"1786","CDR-764","NH","fruit",1,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0","foods","50","blended","0.8","multimodaldelta","alpha=0.7","rise=1.0","fall=0.0","multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",11,"Switch Trial",10,14,29,0.54360030074872,1e-04,4.57
